shipment_id,origin_city,destination_city,avg_speed_mph,weight_of_truck_tons,fuel_price_usd_per_gallon,fuel_efficiency_mpg,traffic_status,road_condition_score,weather_condition,season,delivery_target_days,driver_hours_per_day,market_demand_index,carrier_type,holiday_indicator,lane_id_corrected,ref_distance_miles,ref_speed_limit_mph,ref_total_lane_cost_usd,fuel_cost_usd,total_cost_usd,axle_3,axle_4,axle_5,axle_6_plus
SH_2486,"Chicago, IL","Dallas, TX",72.0,23.5,3.73,5.2,High,8.1,Snow,Winter,2,8,6.3,Flatbed,0,3,925,80,2514.15,663.5096154,3177.659615,0,0,0,1
SH_2487,"Chicago, IL","New York, NY",57.5,27.1,3.08,7.69,Medium,5.2,Storm,Fall,2,8,1.9,Flatbed,0,1,818,60,1537.02,327.6254876,1864.645488,1,0,0,0
SH_2488,"Los Angeles, CA","Miami, FL",42.5,9.3,3.05,5.34,High,4.3,Fog,Fall,8,8,2.2,Flatbed,0,1,2686,60,4998.65,1534.138577,6532.788577,0,0,1,0
SH_2489,"Los Angeles, CA","Dallas, TX",69.1,8.7,4.1,6.84,High,9.2,Storm,Summer,4,8,6.5,Refrigerated,1,2,1423,70,3073.68,852.9678363,3926.647836,0,0,1,0
SH_2490,"Houston, TX","Chicago, IL",43.9,22.7,4.99,6.95,Low,4.1,Clear,Winter,4,8,6.1,Refrigerated,0,1,1083,60,1995.97,777.5784173,2773.548417,0,0,1,0
SH_2491,"Phoenix, AZ","Miami, FL",65.2,19.0,3.45,7.77,Medium,8.2,Clear,Winter,6,8,9.2,Refrigerated,1,2,2276,70,4950.3,1010.579151,5960.879151,0,0,0,1
SH_2492,"Dallas, TX","Chicago, IL",54.2,6.0,3.1,5.14,Low,7.8,Snow,Spring,4,8,6.3,Refrigerated,1,1,925,60,1704.77,557.8793774,2262.649377,0,0,0,1
SH_2493,"New York, NY","Houston, TX",40.7,7.6,3.72,4.62,High,4.5,Storm,Summer,7,8,8.2,Flatbed,1,1,1630,60,3018.76,1312.467532,4331.227532,0,0,1,0
SH_2494,"Houston, TX","Dallas, TX",68.6,21.6,4.47,5.09,Low,10.0,Fog,Spring,2,8,2.1,Refrigerated,1,2,259,70,554.26,227.4518664,781.7118664,0,0,0,1
SH_2495,"New York, NY","Seattle, WA",74.1,29.7,4.59,6.52,Medium,7.1,Storm,Summer,5,8,1.4,Flatbed,0,3,2762,80,7584.45,1944.41411,9528.86411,1,0,0,0
SH_2496,"Chicago, IL","Dallas, TX",43.6,12.1,3.18,7.88,Medium,6.4,Snow,Spring,3,8,9.7,Dry Van,0,1,925,60,1704.77,373.286802,2078.056802,0,0,1,0
SH_2497,"Atlanta, GA","Chicago, IL",55.9,24.5,3.31,4.38,Medium,9.3,Snow,Spring,2,8,9.7,Flatbed,0,1,677,60,1251.1,511.6141553,1762.714155,0,0,1,0
SH_2498,"Denver, CO","Dallas, TX",54.7,8.5,4.45,6.25,High,8.3,Snow,Winter,3,8,0.7,Flatbed,1,1,762,60,1387.6,542.544,1930.144,0,1,0,0
SH_2499,"New York, NY","Chicago, IL",51.0,5.2,3.02,5.32,High,8.4,Snow,Spring,4,8,4.9,Dry Van,1,1,818,60,1537.02,464.3533835,2001.373383,1,0,0,0
SH_2500,"Atlanta, GA","Miami, FL",41.2,24.1,3.07,5.82,High,4.9,Snow,Spring,4,8,3.1,Flatbed,1,1,697,60,1288.06,367.661512,1655.721512,0,0,0,1
SH_2501,"Denver, CO","Chicago, IL",55.0,24.3,3.96,7.16,Low,4.4,Fog,Fall,3,8,5.5,Flatbed,0,1,1056,60,1951.49,584.0446927,2535.534693,0,1,0,0
SH_2502,"Denver, CO","New York, NY",42.6,6.1,3.31,6.56,Low,6.4,Clear,Fall,7,8,0.7,Tanker,1,1,1872,60,3474.43,944.5609756,4418.990976,1,0,0,0
SH_2503,"Houston, TX","Dallas, TX",50.5,20.7,4.37,4.5,Low,9.7,Fog,Summer,1,8,7.1,Refrigerated,0,1,259,60,470.34,251.5177778,721.8577778,1,0,0,0
SH_2504,"Atlanta, GA","Houston, TX",47.8,26.2,4.64,5.58,High,7.5,Snow,Spring,3,8,2.7,Flatbed,0,1,806,60,1467.73,670.2222222,2137.952222,0,1,0,0
SH_2505,"Denver, CO","Phoenix, AZ",74.4,24.9,4.55,5.37,Medium,8.0,Rain,Summer,2,8,9.9,Dry Van,0,3,673,80,1810.37,570.2327747,2380.602775,0,1,0,0
SH_2506,"Atlanta, GA","Los Angeles, CA",62.4,26.9,3.0,7.9,Medium,6.2,Clear,Winter,5,8,1.5,Tanker,0,2,2223,70,4812.8,844.1772152,5656.977215,1,0,0,0
SH_2507,"Denver, CO","Miami, FL",70.5,5.5,3.11,7.67,Low,4.7,Fog,Spring,4,8,6.2,Dry Van,0,3,1984,80,5406.4,804.464146,6210.864146,0,1,0,0
SH_2508,"Phoenix, AZ","Seattle, WA",60.0,15.9,4.95,4.92,Low,5.6,Storm,Winter,3,8,9.8,Refrigerated,0,1,1282,60,2346.06,1289.817073,3635.877073,0,0,0,1
SH_2509,"Atlanta, GA","New York, NY",40.4,22.6,3.81,7.87,Medium,5.7,Clear,Winter,3,8,1.3,Flatbed,0,1,858,60,1592.45,415.3722999,2007.8223,1,0,0,0
SH_2510,"New York, NY","Dallas, TX",41.5,6.8,3.49,4.08,Medium,5.5,Clear,Summer,5,8,2.4,Refrigerated,0,1,1576,60,2918.75,1348.098039,4266.848039,0,1,0,0
SH_2511,"Seattle, WA","New York, NY",67.9,28.5,4.21,5.04,High,9.0,Snow,Spring,6,8,8.7,Flatbed,0,2,2762,70,6048.78,2307.146825,8355.926825,0,0,0,1
SH_2512,"Chicago, IL","New York, NY",63.3,21.8,3.39,4.8,Medium,6.8,Fog,Spring,2,8,0.1,Refrigerated,0,2,818,70,1807.78,577.7125,2385.4925,0,0,1,0
SH_2513,"Houston, TX","Miami, FL",42.0,17.0,4.28,6.75,Medium,4.4,Storm,Fall,4,8,5.8,Dry Van,0,1,1112,60,2049.42,705.0903704,2754.51037,0,0,1,0
SH_2514,"Chicago, IL","Los Angeles, CA",44.7,21.6,4.04,4.65,High,7.2,Storm,Fall,6,8,6.4,Dry Van,0,1,2004,60,3729.44,1741.109677,5470.549677,0,0,0,1
SH_2515,"Denver, CO","Dallas, TX",40.2,8.8,3.85,7.21,Low,5.7,Fog,Spring,3,8,8.0,Flatbed,0,1,762,60,1387.6,406.8932039,1794.493204,1,0,0,0
SH_2516,"Phoenix, AZ","Miami, FL",50.8,6.5,3.97,5.1,High,6.4,Rain,Winter,7,8,7.4,Dry Van,1,1,2276,60,4206.05,1771.709804,5977.759804,0,0,1,0
SH_2517,"Phoenix, AZ","Dallas, TX",40.5,16.0,4.3,6.81,High,5.1,Rain,Winter,4,8,8.1,Tanker,0,1,1017,60,1851.96,642.1585903,2494.11859,0,0,0,1
SH_2518,"Chicago, IL","Miami, FL",71.3,9.6,3.08,4.63,Low,5.1,Storm,Winter,3,8,3.9,Refrigerated,0,3,1370,80,3781.2,911.3606911,4692.560691,0,1,0,0
SH_2519,"Denver, CO","Los Angeles, CA",74.1,11.8,4.41,7.71,High,8.1,Storm,Spring,3,8,2.2,Flatbed,1,3,954,80,2586.29,545.6731518,3131.963152,0,0,0,1
SH_2520,"Seattle, WA","Chicago, IL",59.7,22.5,4.99,4.13,High,4.4,Fog,Winter,5,8,7.4,Dry Van,0,1,1993,60,3691.04,2408.007264,6099.047264,0,1,0,0
SH_2521,"Denver, CO","Chicago, IL",61.8,13.1,3.91,4.86,High,9.2,Fog,Spring,4,8,9.4,Dry Van,1,2,1056,70,2296.8,849.5802469,3146.380247,0,1,0,0
SH_2523,"Los Angeles, CA","Chicago, IL",45.4,26.0,3.13,5.16,High,5.8,Storm,Winter,7,8,0.1,Flatbed,1,1,2004,60,3729.44,1215.604651,4945.044651,0,1,0,0
SH_2524,"Atlanta, GA","Phoenix, AZ",72.7,12.8,3.72,5.89,High,7.4,Storm,Spring,5,8,1.6,Flatbed,1,3,1827,80,4914.63,1153.894737,6068.524737,0,0,0,1
SH_2525,"New York, NY","Los Angeles, CA",59.7,6.4,4.33,4.96,High,4.7,Fog,Spring,7,8,4.7,Dry Van,1,1,2812,60,5258.44,2454.830645,7713.270645,0,0,0,1
SH_2526,"Houston, TX","Dallas, TX",41.5,15.4,4.52,7.5,Low,4.6,Storm,Spring,2,8,3.7,Refrigerated,1,1,259,60,470.34,156.0906667,626.4306667,0,0,0,1
SH_2527,"Los Angeles, CA","Dallas, TX",52.3,14.1,3.42,7.84,Low,6.7,Storm,Spring,4,8,4.5,Dry Van,0,1,1423,60,2609.78,620.747449,3230.527449,1,0,0,0
SH_2528,"Atlanta, GA","Los Angeles, CA",68.4,5.7,4.38,6.38,Low,4.9,Clear,Summer,6,8,6.5,Flatbed,1,2,2223,70,4812.8,1526.134796,6338.934796,0,0,1,0
SH_2529,"Houston, TX","Phoenix, AZ",43.3,23.5,4.6,6.9,High,5.2,Rain,Spring,4,8,1.7,Flatbed,0,1,1166,60,2123.29,777.3333333,2900.623333,0,0,0,1
SH_2530,"Denver, CO","Miami, FL",67.9,24.4,3.93,7.46,High,9.6,Rain,Winter,4,8,4.6,Refrigerated,0,2,1984,70,4315.2,1045.190349,5360.390349,0,1,0,0
SH_2531,"Los Angeles, CA","Dallas, TX",70.9,13.4,4.15,6.38,Low,7.1,Clear,Summer,3,8,3.6,Refrigerated,0,3,1423,80,3847.79,925.6191223,4773.409122,0,0,0,1
SH_2532,"Los Angeles, CA","New York, NY",57.9,29.5,3.25,5.49,Medium,9.6,Fog,Summer,7,8,5.0,Refrigerated,0,1,2812,60,5258.44,1664.663024,6923.103024,0,0,1,0
SH_2533,"Atlanta, GA","Miami, FL",66.3,19.5,3.24,6.8,Low,8.2,Clear,Spring,3,8,0.9,Flatbed,1,2,697,70,1515.97,332.1,1848.07,0,1,0,0
SH_2534,"Miami, FL","Dallas, TX",41.8,16.9,4.81,4.01,Medium,5.6,Fog,Spring,4,8,7.1,Flatbed,0,1,1277,60,2353.51,1531.763092,3885.273092,0,1,0,0
SH_2535,"Miami, FL","Atlanta, GA",69.6,12.4,4.82,6.97,Medium,6.4,Fog,Summer,2,8,2.6,Tanker,0,2,697,70,1515.97,482.0,1997.97,0,0,1,0
SH_2536,"New York, NY","Seattle, WA",50.9,13.2,3.38,7.23,Low,5.7,Clear,Winter,7,8,4.1,Refrigerated,0,1,2762,60,5140.08,1291.22545,6431.30545,0,1,0,0
SH_2537,"Denver, CO","Chicago, IL",54.4,17.6,4.63,7.28,Medium,8.8,Fog,Winter,3,8,0.4,Refrigerated,0,1,1056,60,1951.49,671.6043956,2623.094396,1,0,0,0
SH_2538,"Chicago, IL","Dallas, TX",41.6,24.7,4.83,5.95,Low,8.8,Storm,Summer,4,8,8.0,Flatbed,1,1,925,60,1704.77,750.8823529,2455.652353,0,1,0,0
SH_2539,"Denver, CO","Los Angeles, CA",47.2,17.5,4.92,5.37,High,9.8,Clear,Spring,4,8,7.0,Flatbed,1,1,954,60,1754.41,874.0558659,2628.465866,0,1,0,0
SH_2540,"Phoenix, AZ","Dallas, TX",73.9,27.6,4.02,7.62,Low,6.4,Snow,Fall,3,8,2.5,Dry Van,1,3,1017,80,2728.61,536.5275591,3265.137559,0,0,0,1
SH_2541,"Denver, CO","Phoenix, AZ",40.5,18.7,3.32,5.13,Medium,5.8,Rain,Fall,3,8,6.3,Refrigerated,0,1,673,60,1228.23,435.5477583,1663.777758,0,0,0,1
SH_2542,"New York, NY","Seattle, WA",60.5,12.6,4.28,7.32,Medium,10.0,Snow,Winter,7,8,1.9,Dry Van,1,2,2762,70,6048.78,1614.939891,7663.719891,0,0,0,1
SH_2543,"Houston, TX","New York, NY",72.8,10.3,3.51,4.6,Low,8.4,Fog,Fall,3,8,9.7,Tanker,0,3,1630,80,4453.16,1243.76087,5696.92087,0,0,0,1
SH_2544,"Houston, TX","Atlanta, GA",61.9,17.9,3.65,7.55,Low,8.0,Storm,Fall,2,8,1.7,Dry Van,0,2,806,70,1728.87,389.6556291,2118.525629,0,0,1,0
SH_2545,"Houston, TX","Denver, CO",44.9,11.7,3.83,7.45,Medium,5.7,Rain,Spring,4,8,4.6,Refrigerated,1,1,1010,60,1839.21,519.2348993,2358.444899,0,0,0,1
SH_2546,"Los Angeles, CA","Denver, CO",49.3,8.9,4.74,4.44,Low,8.6,Snow,Spring,3,8,8.6,Dry Van,0,1,954,60,1754.41,1018.459459,2772.869459,0,1,0,0
SH_2547,"Denver, CO","Los Angeles, CA",49.9,19.4,3.03,5.9,Medium,4.5,Storm,Summer,3,8,1.1,Dry Van,0,1,954,60,1754.41,489.9355932,2244.345593,0,1,0,0
SH_2548,"Chicago, IL","Seattle, WA",58.3,27.8,3.04,6.55,High,5.8,Clear,Fall,6,8,8.7,Flatbed,1,1,1993,60,3691.04,924.9954198,4616.03542,1,0,0,0
SH_2549,"Los Angeles, CA","Atlanta, GA",48.6,28.7,4.38,7.81,Medium,7.4,Clear,Fall,6,8,8.9,Dry Van,0,1,2223,60,4088.1,1246.701665,5334.801665,0,1,0,0
SH_2550,"Atlanta, GA","Seattle, WA",50.9,11.1,4.14,7.21,Low,8.6,Rain,Summer,7,8,3.8,Tanker,0,1,2505,60,4584.15,1438.377254,6022.527254,0,1,0,0
SH_2551,"Miami, FL","Dallas, TX",47.4,23.5,3.3,4.89,High,6.5,Rain,Spring,5,8,2.1,Refrigerated,1,1,1277,60,2353.51,861.7791411,3215.289141,0,0,1,0
SH_2552,"Atlanta, GA","Dallas, TX",73.3,9.8,4.72,4.46,Low,9.2,Clear,Winter,3,8,8.5,Dry Van,1,3,828,80,2221.52,876.2690583,3097.789058,0,1,0,0
SH_2553,"Denver, CO","Dallas, TX",60.9,27.9,4.17,6.85,High,6.5,Snow,Summer,3,8,5.8,Tanker,1,2,762,70,1634.49,463.8744526,2098.364453,0,1,0,0
SH_2554,"New York, NY","Houston, TX",67.8,29.1,3.46,5.47,Medium,7.0,Fog,Fall,5,8,8.8,Dry Van,1,2,1630,70,3553.4,1031.042048,4584.442048,1,0,0,0
SH_2555,"Atlanta, GA","Miami, FL",43.6,25.8,4.36,4.13,Medium,4.8,Snow,Fall,3,8,6.6,Dry Van,1,1,697,60,1288.06,735.8159806,2023.875981,0,0,1,0
SH_2556,"Denver, CO","Seattle, WA",65.2,21.5,4.53,6.3,Low,5.6,Fog,Spring,3,8,0.2,Dry Van,0,2,1172,70,2525.66,842.7238095,3368.38381,0,0,0,1
SH_2557,"Chicago, IL","Los Angeles, CA",65.5,15.7,3.05,4.26,Medium,7.9,Snow,Winter,5,8,5.1,Flatbed,1,2,2004,70,4388.76,1434.788732,5823.548732,0,1,0,0
SH_2558,"New York, NY","Houston, TX",49.0,5.5,3.55,5.8,Low,5.2,Snow,Spring,5,8,7.2,Tanker,0,1,1630,60,3018.76,997.6724138,4016.432414,0,0,1,0
SH_2559,"Miami, FL","New York, NY",72.8,20.4,3.11,6.96,Medium,4.7,Fog,Summer,3,8,7.5,Tanker,0,3,1256,80,3484.14,561.2298851,4045.369885,1,0,0,0
SH_2560,"Chicago, IL","Atlanta, GA",65.5,10.8,3.86,7.56,Medium,4.1,Snow,Spring,3,8,2.7,Refrigerated,1,2,677,70,1472.47,345.6640212,1818.134021,0,1,0,0
SH_2561,"New York, NY","Chicago, IL",69.4,22.4,3.23,5.98,Low,6.8,Fog,Winter,2,8,8.0,Dry Van,0,2,818,70,1807.78,441.8294314,2249.609431,0,0,0,1
SH_2562,"Houston, TX","Seattle, WA",66.7,9.8,3.63,4.38,Low,4.9,Rain,Spring,5,8,2.0,Tanker,0,2,2173,70,4671.95,1800.910959,6472.860959,0,0,0,1
SH_2563,"Houston, TX","Miami, FL",44.3,26.6,3.06,7.91,Low,5.2,Clear,Fall,4,8,5.8,Tanker,0,1,1112,60,2049.42,430.1795196,2479.59952,0,1,0,0
SH_2564,"Phoenix, AZ","Atlanta, GA",61.1,26.3,3.1,7.2,High,6.4,Clear,Winter,5,8,6.2,Flatbed,1,2,1827,70,3928.05,786.625,4714.675,0,0,1,0
SH_2566,"Chicago, IL","Seattle, WA",70.0,25.0,4.78,5.34,Medium,7.0,Rain,Spring,5,8,2.6,Dry Van,1,2,1993,70,4344.74,1783.996255,6128.736255,1,0,0,0
SH_2567,"Los Angeles, CA","Denver, CO",69.1,24.3,4.94,7.98,Medium,5.4,Snow,Summer,2,8,0.9,Tanker,0,2,954,70,2065.41,590.5714286,2655.981429,0,0,1,0
SH_2568,"Chicago, IL","Phoenix, AZ",47.7,12.5,4.89,5.05,High,8.0,Rain,Winter,6,8,0.9,Tanker,1,1,1670,60,3086.16,1617.089109,4703.249109,0,0,1,0
SH_2569,"Los Angeles, CA","Atlanta, GA",61.8,11.2,3.6,6.83,Medium,4.6,Fog,Spring,6,8,9.4,Tanker,1,2,2223,70,4812.8,1171.713031,5984.513031,1,0,0,0
SH_2570,"Miami, FL","Denver, CO",55.2,23.5,4.56,7.08,Low,10.0,Fog,Winter,6,8,9.8,Flatbed,1,1,1984,60,3666.43,1277.830508,4944.260508,0,0,0,1
SH_2571,"Dallas, TX","New York, NY",69.8,16.4,4.74,4.88,High,8.7,Snow,Spring,3,8,8.2,Tanker,0,2,1576,70,3435.68,1530.786885,4966.466885,0,0,1,0
SH_2572,"Dallas, TX","Miami, FL",43.4,27.4,4.16,6.62,High,5.7,Storm,Winter,4,8,4.2,Flatbed,0,1,1277,60,2353.51,802.4652568,3155.975257,0,0,1,0
SH_2573,"Los Angeles, CA","Phoenix, AZ",64.6,22.4,3.72,5.54,Low,7.4,Rain,Winter,1,8,7.5,Dry Van,0,2,410,70,887.65,275.3068592,1162.956859,0,1,0,0
SH_2574,"Miami, FL","Phoenix, AZ",51.8,18.1,4.74,4.03,Low,8.3,Clear,Fall,7,8,2.1,Flatbed,1,1,2276,60,4206.05,2676.98263,6883.03263,0,0,0,1
SH_2575,"Atlanta, GA","Chicago, IL",71.4,27.8,3.12,6.09,Medium,4.9,Storm,Winter,2,8,6.7,Tanker,0,3,677,80,1844.82,346.8374384,2191.657438,1,0,0,0
SH_2576,"Dallas, TX","Atlanta, GA",44.1,25.8,4.35,4.03,Low,7.8,Fog,Summer,3,8,4.2,Dry Van,0,1,828,60,1507.79,893.7468983,2401.536898,0,0,0,1
SH_2577,"Seattle, WA","Denver, CO",61.7,21.0,4.93,4.71,High,7.7,Clear,Spring,3,8,6.7,Tanker,0,2,1172,70,2525.66,1226.7431,3752.4031,0,0,1,0
SH_2578,"Miami, FL","Los Angeles, CA",45.6,29.1,3.64,5.57,Medium,4.9,Storm,Summer,8,8,7.2,Refrigerated,0,1,2686,60,4998.65,1755.303411,6753.953411,0,0,1,0
SH_2579,"Los Angeles, CA","New York, NY",63.5,21.2,3.44,7.03,High,4.5,Fog,Spring,6,8,3.2,Refrigerated,0,2,2812,70,6186.4,1376.0,7562.4,0,0,1,0
SH_2580,"Dallas, TX","Houston, TX",43.7,23.8,3.72,6.21,Medium,5.7,Rain,Summer,1,8,9.1,Refrigerated,0,1,259,60,470.34,155.1497585,625.4897585,1,0,0,0
SH_2581,"Atlanta, GA","Denver, CO",46.5,26.0,4.07,6.83,Low,5.3,Storm,Summer,5,8,8.9,Flatbed,1,1,1392,60,2540.4,829.4934114,3369.893411,0,0,0,1
SH_2582,"Denver, CO","Chicago, IL",56.3,24.4,3.12,6.82,High,8.9,Fog,Winter,4,8,1.8,Refrigerated,1,1,1056,60,1951.49,483.0967742,2434.586774,0,0,1,0
SH_2583,"New York, NY","Phoenix, AZ",48.2,29.1,4.3,5.19,High,9.6,Rain,Spring,7,8,2.8,Tanker,0,1,2461,60,4567.62,2038.978805,6606.598805,0,0,0,1
SH_2584,"Chicago, IL","Dallas, TX",47.0,29.3,4.03,7.58,Low,6.1,Rain,Fall,4,8,3.6,Flatbed,1,1,925,60,1704.77,491.7875989,2196.557599,1,0,0,0
SH_2585,"Seattle, WA","Atlanta, GA",61.0,6.3,4.72,7.05,High,5.3,Storm,Spring,7,8,7.2,Flatbed,1,2,2505,70,5398.28,1677.106383,7075.386383,0,0,1,0
SH_2586,"Denver, CO","Houston, TX",41.2,11.8,3.93,7.9,Medium,9.3,Fog,Fall,5,8,7.2,Refrigerated,1,1,1010,60,1839.21,502.443038,2341.653038,0,1,0,0
SH_2587,"Phoenix, AZ","Houston, TX",40.3,23.0,3.92,6.72,Low,7.6,Rain,Spring,4,8,2.9,Refrigerated,0,1,1166,60,2123.29,680.1666667,2803.456667,0,1,0,0
SH_2588,"Los Angeles, CA","Seattle, WA",48.2,15.9,4.95,7.06,High,5.9,Clear,Summer,3,8,0.5,Dry Van,0,1,1104,60,2034.67,774.0509915,2808.720992,0,0,0,1
SH_2589,"Miami, FL","Seattle, WA",65.1,19.3,3.94,6.76,High,6.4,Storm,Spring,7,8,9.0,Refrigerated,0,2,3141,70,6847.38,1830.701183,8678.081183,0,0,0,1
SH_2590,"Miami, FL","Denver, CO",54.3,5.6,4.27,6.96,Medium,5.8,Rain,Summer,6,8,9.9,Refrigerated,1,1,1984,60,3666.43,1217.195402,4883.625402,0,0,1,0
SH_2591,"Dallas, TX","Denver, CO",52.3,20.7,3.36,4.8,High,9.5,Fog,Spring,2,8,3.1,Flatbed,0,1,762,60,1387.6,533.4,1921.0,0,1,0,0
SH_2592,"Seattle, WA","Dallas, TX",71.5,24.5,3.09,6.77,Medium,7.0,Fog,Summer,4,8,6.9,Flatbed,0,3,1932,80,5197.08,881.8138848,6078.893885,0,0,1,0
SH_2593,"Dallas, TX","Phoenix, AZ",74.4,21.1,3.73,6.4,Medium,5.3,Rain,Summer,3,8,0.3,Flatbed,1,3,1017,80,2728.61,592.7203125,3321.330313,0,0,0,1
SH_2594,"Los Angeles, CA","Dallas, TX",66.2,25.2,3.51,6.16,Low,7.2,Rain,Fall,4,8,9.5,Refrigerated,1,2,1423,70,3073.68,810.8327922,3884.512792,0,1,0,0
SH_2595,"Dallas, TX","Seattle, WA",59.5,19.8,4.08,6.83,High,6.5,Fog,Spring,6,8,7.7,Tanker,1,1,1932,60,3525.9,1154.108346,4680.008346,1,0,0,0
SH_2596,"Denver, CO","Chicago, IL",56.4,9.2,3.04,6.66,High,7.5,Snow,Fall,4,8,2.6,Flatbed,1,1,1056,60,1951.49,482.018018,2433.508018,0,0,1,0
SH_2597,"Miami, FL","Houston, TX",69.1,24.0,3.67,6.55,Low,9.0,Rain,Winter,3,8,1.5,Dry Van,0,2,1112,70,2413.04,623.059542,3036.099542,0,1,0,0
SH_2598,"Denver, CO","Houston, TX",40.4,10.7,3.67,4.13,Low,7.6,Storm,Summer,5,8,4.8,Dry Van,1,1,1010,60,1839.21,897.5060533,2736.716053,0,0,1,0
SH_2599,"Houston, TX","Dallas, TX",40.5,21.5,4.69,7.14,High,5.9,Clear,Fall,2,8,9.9,Refrigerated,1,1,259,60,470.34,170.127451,640.467451,0,1,0,0
SH_2600,"Phoenix, AZ","Seattle, WA",54.6,22.0,4.75,4.21,Medium,5.8,Rain,Winter,3,8,9.7,Tanker,0,1,1282,60,2346.06,1446.437055,3792.497055,0,0,1,0
SH_2601,"Los Angeles, CA","Dallas, TX",54.2,14.7,3.98,5.67,Low,9.0,Fog,Spring,4,8,7.9,Flatbed,0,1,1423,60,2609.78,998.8606702,3608.64067,0,1,0,0
SH_2602,"New York, NY","Phoenix, AZ",43.6,12.0,3.52,7.74,Low,6.9,Clear,Spring,8,8,2.9,Dry Van,0,1,2461,60,4567.62,1119.21447,5686.83447,0,0,0,1
SH_2603,"Atlanta, GA","New York, NY",69.6,27.5,3.78,6.57,Medium,5.7,Storm,Fall,3,8,2.2,Tanker,1,2,858,70,1874.73,493.6438356,2368.373836,0,1,0,0
SH_2604,"Denver, CO","Dallas, TX",71.6,8.3,4.84,5.38,High,6.6,Fog,Spring,2,8,4.1,Flatbed,0,3,762,80,2044.45,685.5167286,2729.966729,0,0,1,0
SH_2605,"Denver, CO","Phoenix, AZ",64.5,24.0,4.65,5.37,Low,8.6,Clear,Spring,3,8,9.6,Refrigerated,1,2,673,70,1446.95,582.7653631,2029.715363,0,0,0,1
SH_2606,"Denver, CO","Dallas, TX",74.7,23.5,4.55,4.1,Medium,7.0,Storm,Fall,3,8,3.1,Tanker,1,3,762,80,2044.45,845.6341463,2890.084146,0,0,0,1
SH_2607,"Atlanta, GA","New York, NY",54.9,9.7,4.03,4.14,High,7.1,Storm,Summer,2,8,3.6,Refrigerated,0,1,858,60,1592.45,835.2028986,2427.652899,1,0,0,0
SH_2608,"New York, NY","Chicago, IL",44.7,27.0,4.91,4.0,Medium,9.1,Snow,Summer,3,8,4.6,Refrigerated,0,1,818,60,1537.02,1004.095,2541.115,0,1,0,0
SH_2609,"Seattle, WA","Miami, FL",55.7,28.8,3.42,4.72,Low,5.5,Clear,Spring,8,8,9.3,Flatbed,0,1,3141,60,5817.13,2275.894068,8093.024068,1,0,0,0
SH_2610,"Chicago, IL","New York, NY",48.5,16.0,3.78,4.19,Low,7.1,Snow,Fall,4,8,8.4,Tanker,1,1,818,60,1537.02,737.9570406,2274.977041,0,1,0,0
SH_2611,"Houston, TX","Phoenix, AZ",69.6,28.9,4.89,4.4,Medium,9.7,Clear,Winter,3,8,7.8,Flatbed,0,2,1166,70,2501.07,1295.85,3796.92,0,0,1,0
SH_2612,"Denver, CO","Seattle, WA",46.3,29.4,3.43,4.68,Medium,6.2,Snow,Summer,5,8,3.3,Tanker,1,1,1172,60,2144.76,858.965812,3003.725812,1,0,0,0
SH_2613,"Denver, CO","Houston, TX",57.3,20.4,3.78,5.38,Medium,5.3,Storm,Fall,3,8,6.7,Dry Van,0,1,1010,60,1839.21,709.6282528,2548.838253,0,1,0,0
SH_2614,"Denver, CO","Atlanta, GA",42.8,8.5,3.74,7.7,Medium,6.3,Fog,Winter,6,8,4.2,Dry Van,1,1,1392,60,2540.4,676.1142857,3216.514286,1,0,0,0
SH_2615,"Dallas, TX","New York, NY",60.8,12.0,4.38,6.52,Low,5.0,Snow,Summer,5,8,5.5,Refrigerated,1,2,1576,70,3435.68,1058.723926,4494.403926,1,0,0,0
SH_2616,"Atlanta, GA","Dallas, TX",73.7,15.5,4.53,4.47,High,9.3,Fog,Summer,2,8,6.3,Tanker,0,3,828,80,2221.52,839.114094,3060.634094,1,0,0,0
SH_2618,"Atlanta, GA","Miami, FL",69.5,28.2,3.97,6.27,Low,5.5,Snow,Fall,2,8,7.5,Flatbed,0,2,697,70,1515.97,441.3221691,1957.292169,1,0,0,0
SH_2619,"Miami, FL","New York, NY",50.6,19.6,4.89,7.55,Low,8.6,Storm,Spring,5,8,2.4,Tanker,1,1,1256,60,2360.02,813.4887417,3173.508742,0,1,0,0
SH_2620,"Atlanta, GA","Denver, CO",46.3,20.1,3.88,5.87,Low,6.7,Clear,Summer,5,8,7.9,Dry Van,1,1,1392,60,2540.4,920.0954003,3460.4954,0,0,1,0
SH_2621,"New York, NY","Denver, CO",56.6,21.1,4.81,6.27,Medium,8.8,Fog,Fall,6,8,0.3,Refrigerated,1,1,1872,60,3474.43,1436.095694,4910.525694,0,0,0,1
SH_2622,"Miami, FL","Houston, TX",62.9,22.2,3.01,7.2,High,7.0,Rain,Summer,3,8,7.4,Dry Van,0,2,1112,70,2413.04,464.8777778,2877.917778,0,0,0,1
SH_2623,"Houston, TX","Chicago, IL",57.0,25.1,3.59,4.39,High,7.1,Storm,Spring,4,8,8.0,Refrigerated,1,1,1083,60,1995.97,885.642369,2881.612369,1,0,0,0
SH_2624,"Houston, TX","Phoenix, AZ",41.9,19.8,4.36,7.94,Low,9.7,Storm,Summer,5,8,5.2,Tanker,1,1,1166,60,2123.29,640.2720403,2763.56204,0,1,0,0
